age,schl,mar,sex,dis,esp,cit,mig,mil,anc,nativity,dear,deye,drem,pincp,esr,fer,race,pubcov
48,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,14000.0,"Civilian employed, at work",No,White alone,1
26,Associate's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,26000.0,"Civilian employed, at work",No,White alone,1
44,Grade 11,Widowed,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,Yes,12000.0,Not in labor force,Out of Universe,White alone,1
50,Associate's degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Unclassified,Native,No,No,No,14600.0,"Civilian employed, at work",No,White alone,0
37,Some college but less than 1 year,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,White alone,1
16,Grade 9,Never married or under 15 years old,Female,Without a disability,Living with mother: Mother in the labor force,Born in the U.S.,"Yes, same house (nonmovers)",Out of Universe,Single,Native,No,No,No,0.0,Not in labor force,No,Black or African American alone,1
41,Regular high school diploma,Separated,Female,With a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,Yes,23700.0,"Civilian employed, with a job but not at work",No,Black or African American alone,1
47,Master's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,11200.0,"Civilian employed, at work",No,White alone,1
39,GED or alternative credential,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,1000.0,Unemployed,No,White alone,1
30,Associate's degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,1100.0,"Civilian employed, at work",No,Black or African American alone,1
60,Associate's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,9800.0,"Civilian employed, at work",Out of Universe,White alone,1
57,GED or alternative credential,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,20000.0,"Civilian employed, at work",Out of Universe,White alone,1
50,Regular high school diploma,Separated,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,23000.0,"Civilian employed, at work",No,White alone,1
27,Grade 11,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,15000.0,"Civilian employed, at work",Out of Universe,Black or African American alone,1
16,Grade 10,Never married or under 15 years old,Male,Without a disability,Living with two parents: Father only in labor force,Born in the U.S.,"No, different house in US or Puerto Rico",Out of Universe,Multiple,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,0
16,Grade 10,Never married or under 15 years old,Male,Without a disability,Living with mother: Mother in the labor force,Born in the U.S.,"Yes, same house (nonmovers)",Out of Universe,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,Black or African American alone,1
21,1 or more years of college credit but no degree,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,9000.0,"Civilian employed, at work",Out of Universe,White alone,1
24,Bachelor's degree,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,6200.0,"Civilian employed, at work",No,Black or African American alone,1
20,Grade 10,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"No, outside US and Puerto Rico",Never served in the military,Single,Native,No,No,No,15000.0,"Civilian employed, at work",Out of Universe,White alone,0
18,1 or more years of college credit but no degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,1
43,Associate's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,23000.0,"Civilian employed, at work",No,White alone,1
51,Associate's degree,Married,Female,Without a disability,Out of Universe,Not a citizen of the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Foreign born,No,No,No,0.0,Not in labor force,Out of Universe,White alone,0
38,Regular high school diploma,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,25000.0,Unemployed,Out of Universe,Black or African American alone,0
56,GED or alternative credential,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,16000.0,"Civilian employed, at work",Out of Universe,Black or African American alone,0
49,1 or more years of college credit but no degree,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Only on active duty for training in Reserves/National Guard,Single,Native,No,No,No,6100.0,"Civilian employed, at work",Out of Universe,Black or African American alone,1
57,Associate's degree,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Not reported,Native,No,No,No,4.0,"Civilian employed, at work",Out of Universe,White alone,1
42,Grade 11,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,9200.0,Unemployed,No,Black or African American alone,0
55,Regular high school diploma,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,16300.0,"Civilian employed, at work",Out of Universe,White alone,1
39,Master's degree,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,No,White alone,1
20,1 or more years of college credit but no degree,Never married or under 15 years old,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,18000.0,"Civilian employed, at work",Out of Universe,White alone,1
20,Some college but less than 1 year,Never married or under 15 years old,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,3000.0,"Civilian employed, at work",No,Black or African American alone,1
17,Grade 11,Never married or under 15 years old,Female,Without a disability,Living with mother: Mother in the labor force,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Not reported,Native,No,No,No,0.0,Not in labor force,No,Black or African American alone,1
16,Grade 10,Never married or under 15 years old,Female,Without a disability,Living with mother: Mother in the labor force,Born in the U.S.,"Yes, same house (nonmovers)",Out of Universe,Single,Native,No,No,No,9100.0,Not in labor force,No,White alone,1
60,1 or more years of college credit but no degree,Married,Female,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,2000.0,Not in labor force,Out of Universe,White alone,1
64,GED or alternative credential,Divorced,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,12000.0,"Civilian employed, at work",Out of Universe,White alone,1
42,Regular high school diploma,Married,Male,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,No,0.0,Not in labor force,Out of Universe,White alone,1
55,1 or more years of college credit but no degree,Never married or under 15 years old,Male,With a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,Yes,12200.0,Not in labor force,Out of Universe,White alone,1
52,Grade 10,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)","On active duty in the past, but not now",Not reported,Native,No,No,No,11000.0,"Civilian employed, with a job but not at work",Out of Universe,White alone,1
29,Some college but less than 1 year,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"No, different house in US or Puerto Rico",Never served in the military,Single,Native,No,No,No,3000.0,Not in labor force,No,White alone,1
38,Some college but less than 1 year,Married,Female,Without a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Multiple,Native,No,No,No,25000.0,"Civilian employed, at work",No,White alone,1
35,Grade 10,Married,Male,With a disability,Out of Universe,Born in the U.S.,"Yes, same house (nonmovers)",Never served in the military,Single,Native,No,No,Yes,500.0,"Civilian employed, at work",Out of Universe,White alone,0
